Fecha,CFI (Neta de Ley 26075),Financ. Educativo (Ley 26075),SUBTOTAL,Transferencia de Servicios - Educacion,Transferencia de Servicios - Posoco,Transferencia de Servicios - Prosonu,Transferencia de Servicios - TOTAL,Imp. Bienes Personales (Ley 24.699),Imp. Bienes Personales (Ley 23.966 Art. 30),Imp. s/ los Activos Fdo. Educativo (Ley 23.906),I.V.A. (Ley 23.966 Art. 5 Pto. 2),Imp. Combustibles (Ley N.23966 Obras de Infraestructura),Imp. Combustibles (Ley N.23966 Vialidad Provincial),Imp. Combustibles (FO.NA.VI.),Fondo Compensador Deseq.Fisc. Provinciales,Reg.Simplif. p/Pequenos Contribuyentes (Ley N.24.977),TOTAL Recursos Origen Nacional (1),Compensacion Consenso Fiscal (2),Total - (1)+(2)
06/02/2024,1061126341.55,0.0,,0.0,0.0,0.0,0.0,22223544.9,3412918.9799999995,0.0,14316114.89,0.0,0.0,0.0,0.0,7526320.44,1108605240.76,54198533.00000001,1162803773.76
07/02/2024,986714212.68,0.0,,0.0,0.0,0.0,0.0,39743189.29000001,6103449.55,0.0,11540858.76,5828817.62,9690431.88,37887607.1079,0.0,3157371.8,1100665938.6879,54198533.00000001,1154864471.6879
08/02/2024,1508049747.54,0.0,,0.0,0.0,0.0,0.0,45838289.89,7039487.649999999,0.0,18488641.96,0.0,0.0,0.0,0.0,2528250.08,1581944417.12,54198533.00000001,1636142950.1200001
09/02/2024,1667213217.7,0.0,,0.0,0.0,0.0,0.0,55076549.1,8458227.56,0.0,19465533.43,1747544.94,2905300.23,11359129.819950003,0.0,2378120.26,1768603623.0399501,54198533.00000001,1822802156.0399501
10/02/2024,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/02/2024,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12/02/2024,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13/02/2024,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14/02/2024,2385683590.05,0.0,,0.0,0.0,0.0,0.0,61901235.239999995,9506309.72,0.0,24689114.859999996,1447991.81,2407291.99,9412019.4366,0.0,2740153.26,2497787706.3666005,54198533.00000001,2551986239.3666005
15/02/2024,6399084437.96,0.0,,0.0,0.0,0.0,0.0,103835435.64,15946237.7,0.0,63200455.73,1185853.6999999997,1971486.37,7708108.562550001,0.0,3774906.87,6596706922.532552,54198533.00000001,6650905455.532551
16/02/2024,7135328862.460001,0.0,,0.0,0.0,0.0,0.0,433112921.1,66514110.03,0.0,62624724.470000006,2921067.36,4856285.799999999,18987084.44325,0.0,4172019.8199999994,7728517075.483251,54198533.00000001,7782715608.483251
17/02/2024,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18/02/2024,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/02/2024,6172190483.31,0.0,,0.0,0.0,0.0,0.0,233712360.30999997,35891724.52,0.0,52447978.28,0.0,0.0,0.0,0.0,4326022.879999999,6498568569.3,54198533.00000001,6552767102.3
20/02/2024,2395640602.76,0.0,,0.0,0.0,0.0,0.0,127860063.26,19635752.940000005,0.0,20422219.8,2123192.8,3529816.2499999995,13800859.756200003,0.0,4236540.88,2587249048.4462004,54198533.00000001,2641447581.4462004
21/02/2024,5271337072.67,0.0,,0.0,0.0,0.0,0.0,33196082.64,5097995.889999999,0.0,77871443.51,1030198.3999999999,1712708.83,6696341.313750002,0.0,8745952.76,5405687796.01375,54198533.00000001,5459886329.01375
22/02/2024,8236913649.89,0.0,,0.0,0.0,0.0,0.0,47198639.029999994,7248399.469999999,0.0,92959568.49999999,3826208.56,6361086.56,24870547.696499996,0.0,15687853.86,8435065953.566502,54198533.00000001,8489264486.566501
23/02/2024,9218266475.67,0.0,,0.0,0.0,0.0,0.0,16843632.72,2586713.96,0.0,112536666.99,0.0,0.0,0.0,0.0,35222838.02,9385456327.36,54198533.00000001,9439654860.36
24/02/2024,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/02/2024,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/02/2024,7771006235.77,0.0,,0.0,0.0,0.0,0.0,199950577.94999996,30706852.86,0.0,79543533.93999998,641364.28,1066270.5999999999,4168899.999000001,0.0,1939560.2300000002,8089023295.629001,54198533.00000001,8143221828.629001
27/02/2024,5499183925.74,0.0,,0.0,0.0,0.0,0.0,5680827.65,872417.2799999999,0.0,91962398.42,0.0,0.0,0.0,0.0,2146144.6,5599845713.69,54198533.00000001,5654044246.69
28/02/2024,2762514085.43,0.0,,0.0,0.0,0.0,0.0,17071850.69,2621761.9,0.0,42226849.02,182090.95000000004,302726.9,1183600.2865499998,0.0,2364988.73,2828467953.90655,54198533.00000001,2882666486.90655
29/02/2024,1899399598.9,0.0,,0.0,0.0,0.0,0.0,7477460.71,1148330.1899999997,0.0,21736365.490000002,13602652.810000002,22614463.0,88417926.01125,0.0,1861267.62,2056258064.7312503,54198533.00000001,2110456597.73125
01/03/2024,1380338218.92,0.0,1380338218.92,2475000.0,291666.99999999994,450000.0,3216666.9999999995,12680988.489999998,1947447.47,0.0,18964278.77,6018906.4,10006455.21,39123193.6953,0.0,1779752.81,1474075908.7653003,78647299.0,1552723207.7653003
02/03/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/03/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/03/2024,1163692256.0,0.0,1163692256.0,0.0,0.0,0.0,0.0,6329014.129999999,971960.71,0.0,14592093.32,2630486.3999999994,4373193.83,17098293.603600003,1499999.9200000002,1827423.58,1213014721.4936,78647299.0,1291662020.4936001
05/03/2024,751834107.08,0.0,751834107.08,0.0,0.0,0.0,0.0,8060978.840000001,1237942.3599999999,0.0,8993257.51,46484.74,77281.06,302153.12325000006,0.0,3008168.91,773560373.62325,78647299.0,852207672.62325
06/03/2024,1092798882.03,0.0,1092798882.03,0.0,0.0,0.0,0.0,18252789.650000002,2803121.31,0.0,14792641.69,100121.5,166452.38,650794.7852999999,0.0,9794356.54,1139359159.8853002,78647299.0,1218006458.8853
07/03/2024,1174347814.17,0.0,1174347814.17,0.0,0.0,0.0,0.0,7426497.31,1140503.63,0.0,17142963.54,266010.21,442243.01000000007,1729079.7331500002,0.0,3366383.8400000003,1205861495.44315,78647299.0,1284508794.44315
08/03/2024,1536183789.7,0.0,1536183789.7,0.0,0.0,0.0,0.0,3462762.63,531784.1200000001,0.0,21054210.99,0.0,0.0,0.0,0.0,3352005.36,1564584552.8000002,78647299.0,1643231851.8000002
09/03/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/03/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/03/2024,1404788007.26,0.0,1404788007.26,0.0,0.0,0.0,0.0,11972504.21,1838643.9700000002,0.0,13983406.49,1425934.3700000003,2370621.41,9268644.9636,0.0,3164290.68,1448812053.3536003,78647299.0,1527459352.3536003
12/03/2024,1791098248.17,0.0,1791098248.17,0.0,0.0,0.0,0.0,8036377.179999999,1234164.2300000002,0.0,15557545.26,516351.84,858436.93,3356312.86485,0.0,4283229.540000001,1824940666.0148501,78647299.0,1903587965.0148501
13/03/2024,7289516217.49,0.0,7289516217.49,0.0,0.0,0.0,0.0,12941342.86,1987430.67,0.0,69386947.76,8970434.140000002,14913381.52,58308272.16885,0.0,5764002.77,7461788029.37885,78647299.0,7540435328.37885
14/03/2024,5388799888.62,0.0,5388799888.62,0.0,0.0,0.0,0.0,31376113.6,4818499.22,0.0,49852681.56000001,1706109.77,2836414.11,11089799.156700002,0.0,4961048.27,5495440554.3067,78647299.0,5574087853.3067
15/03/2024,5959097842.149999,0.0,5959097842.149999,0.0,0.0,0.0,0.0,23177946.889999997,3559488.61,0.0,65989783.95,0.0,0.0,0.0,0.0,4461542.49,6056286604.089999,78647299.0,6134933903.089998
16/03/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17/03/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18/03/2024,2535967095.87,0.0,2535967095.87,0.0,0.0,0.0,0.0,5700010.619999999,875363.25,0.0,26201560.57,20147.79,33495.770000000004,130961.61540000001,0.0,4627750.15,2573556385.6354,78647299.0,2652203684.6354
19/03/2024,2430378142.14,0.0,2430378142.14,0.0,0.0,0.0,0.0,25014646.639999997,3841554.66,0.0,18486942.830000002,0.0,0.0,0.0,0.0,4995609.58,2482716895.85,78647299.0,2561364194.85
20/03/2024,3840763150.7000003,510526726.06,4351289876.76,0.0,0.0,0.0,0.0,5566778.0,854902.42,0.0,62718860.95,0.0,0.0,0.0,0.0,10521788.18,4430952206.31,78647299.0,4509599505.309999
21/03/2024,4677426640.849999,510526726.06,5187953366.91,0.0,0.0,0.0,0.0,6527409.5,1002428.7299999999,0.0,64678456.54999999,649628.3599999999,1080009.66,4222616.93865,0.0,8339493.26,5274453409.90865,78647299.0,5353100708.908649
22/03/2024,5832879527.74,510526726.06,6343406253.8,0.0,0.0,0.0,0.0,4246574.65,652155.8700000001,0.0,88362147.91000001,12675.57,21073.18,82391.83425,0.0,12695762.8,6449479035.61425,78647299.0,6528126334.614249
23/03/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24/03/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/03/2024,8639065243.45,510526726.05999994,9149591969.51,0.0,0.0,0.0,0.0,59671462.68,9163878.61,0.0,101050648.99,7349002.219999999,12217744.66,47768883.2874,0.0,57068640.59,9443882230.5474,78647299.0,9522529529.547401
26/03/2024,9450589286.49,510526726.0600002,9961116012.55,0.0,0.0,0.0,0.0,70227947.6,10785061.37,0.0,137116937.86999997,30542672.18,50777310.83,198528902.1243,0.0,3642741.8700000006,10462737586.394299,78647299.0,10541384885.3943
27/03/2024,6230188228.16,510526726.05999994,6740714954.22,0.0,0.0,0.0,0.0,8255676.059999999,1267842.45,0.0,75033711.90000002,16872561.7,28050699.19,109672497.88604999,0.0,4141673.8399999994,6984009617.246051,78647299.0,7062656916.24605
28/03/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/03/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30/03/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31/03/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/04/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/04/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/04/2024,1419438596.3,1929965322.36,3349403918.66,2475000.0,291666.99999999994,450000.0,3216666.9999999995,14235579.99,2186189.53,0.0,46874841.169999994,1968895.15,3273295.81,12797917.27335,0.0,2676051.53,3436633356.11335,119881028.0,3556514384.11335
04/04/2024,494937373.03,1005464099.0899999,1500401472.12,0.0,0.0,0.0,0.0,19820848.779999997,3043931.6200000006,0.0,19930262.89,0.0,0.0,0.0,1499999.9200000002,3647188.94,1548343704.2699997,119881028.0,1668224732.2699997
05/04/2024,634997633.1200001,1145524359.1799998,1780521992.3,0.0,0.0,0.0,0.0,28203112.63,4331214.440000001,0.0,23194501.290000003,5904313.29,9815943.720000003,38378332.72349999,0.0,6228969.32,1896578379.7135,119881028.0,2016459407.7134998
06/04/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07/04/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08/04/2024,802165508.4399998,1312692234.5000002,2114857742.9400003,0.0,0.0,0.0,0.0,31596678.15,4852371.81,0.0,28582412.579999994,2096906.3399999999,3486114.92,13629996.472950002,0.0,3960977.36,2203063200.5729504,119881028.0,2322944228.57295
09/04/2024,520577473.1949998,1031104199.2550001,1551681672.45,0.0,0.0,0.0,0.0,34443944.45,5289632.79,0.0,18013649.92,1039485.0200000001,1728147.8699999999,6756704.801549999,0.0,4052269.08,1623005506.3815498,119881028.0,1742886534.3815498
10/04/2024,1005181015.0599997,1515707741.1200001,2520888756.18,0.0,0.0,0.0,0.0,60135196.04000001,9235095.170000002,0.0,29571219.65,2888334.67,4801867.57,18774320.30595,0.0,13031974.13,2659326763.715949,119881028.0,2779207791.7159495
11/04/2024,6230691988.924998,2270076565.6950016,8500768554.620001,0.0,0.0,0.0,0.0,67761769.7,10406324.970000003,0.0,75580534.29000002,0.0,0.0,0.0,0.0,3863605.4,8658380788.980001,119881028.0,8778261816.980003
12/04/2024,6259985060.429999,510526726.0600004,6770511786.489999,0.0,0.0,0.0,0.0,165844471.23,25469102.56,0.0,64352302.440000005,0.0,0.0,0.0,0.0,4831697.17,7031009359.889999,119881028.0,7150890387.889999
13/04/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14/04/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15/04/2024,4748010211.48,510526726.0600004,5258536937.54,0.0,0.0,0.0,0.0,95437093.69,14656485.74,0.0,48070283.87,0.0,0.0,0.0,0.0,4748703.69,5421449504.53,119881028.0,5541330532.53
16/04/2024,1257906962.7099996,510526726.0600004,1768433688.7700002,0.0,0.0,0.0,0.0,107506679.53,16510038.75,0.0,21294741.610000003,3478212.84,5782542.32,22608558.027000003,0.0,5301662.53,1950916124.377,119881028.0,2070797152.377
17/04/2024,2076708933.0900009,510526726.05999947,2587235659.15,0.0,0.0,0.0,0.0,332292395.06,51030878.67,0.0,26301126.18,18770420.87,31205897.410000004,122008677.74370003,0.0,8301963.5600000005,3177147018.6437,119881028.0,3297028046.6436996
18/04/2024,2686180532.2700005,510526726.05999947,3196707258.33,0.0,0.0,0.0,0.0,199001100.24999997,30561039.470000003,0.0,40091705.53,0.0,0.0,0.0,0.0,5379767.55,3471740871.13,119881028.0,3591621899.1299996
19/04/2024,1543916449.7000005,510526726.05999947,2054443175.76,0.0,0.0,0.0,0.0,135599559.33,20824324.49,0.0,22555552.24,174903.34,290777.48,1136880.4985999998,0.0,5036769.760000001,2240061942.8986,119881028.0,2359942970.8986006
20/04/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/04/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/04/2024,8242500387.800001,510526726.05999947,8753027113.86,0.0,0.0,0.0,0.0,119991546.91,18427367.469999995,0.0,123576493.91,606763.25,1008746.25,3943991.5515,0.0,12029210.7,9032611233.9015,119881028.0,9152492261.9015
23/04/2024,4824858767.63,510526726.05999947,5335385493.69,0.0,0.0,0.0,0.0,31844395.499999996,4890414.309999999,0.0,69253870.35,1753704.2699999998,2915540.14,11399165.761500001,0.0,7006444.23,5464449028.2515,119881028.0,5584330056.251499
24/04/2024,9945709686.57,510526726.05999947,10456236412.63,0.0,0.0,0.0,0.0,27281104.150000002,4189619.55,0.0,119487341.31,95232923.1,158325103.59000003,619018779.9212999,0.0,14924801.56,11494696085.811298,119881028.0,11614577113.8113
25/04/2024,9407905419.15,510526726.05999947,9918432145.21,0.0,0.0,0.0,0.0,18250100.079999994,2802708.27,0.0,112356077.51,1187607.28,1974401.6999999997,7719506.90775,0.0,49791477.15,10112514024.10775,119881028.0,10232395052.107752
26/04/2024,8206878346.06,510526726.05999947,8717405072.12,0.0,0.0,0.0,0.0,27332008.23,4197437.01,0.0,117860908.8,23710851.53,39419382.53,154121725.02870002,0.0,3124123.64,9087171508.888699,119881028.0,9207052536.888699
27/04/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/04/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/04/2024,78081131.25000048,510526726.05999947,588607857.31,0.0,0.0,0.0,0.0,6405034.05,983635.26,0.0,8549126.03,0.0,0.0,0.0,0.0,2533447.52,607079100.17,119881028.0,726960128.1700001
30/04/2024,2600842597.6500006,510526726.05999947,3111369323.71,0.0,0.0,0.0,0.0,8446971.76,1297220.15,0.0,34052645.97,32581.200000000004,54166.38,211779.4635,0.0,2391450.42,3157856139.0535,119881028.0,3277737167.0535
01/05/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/05/2024,1150157306.9850004,1660684033.0449998,2810841340.03,2475000.0,291666.99999999994,450000.0,3216666.9999999995,36574361.11,5616805.6,0.0,44516483.72,0.0,0.0,0.0,0.0,3270269.86,2904035927.32,119881028.0,3023916955.32
03/05/2024,95665997.6,252775847.21,348441844.81,0.0,0.0,0.0,0.0,7088877.11,1088654.55,0.0,3655728.03,0.0,0.0,0.0,1499999.9200000002,2674550.78,364449655.20000005,119881028.0,484330683.2
04/05/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/05/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/05/2024,910524340.9050002,1421051066.9649997,2331575407.87,0.0,0.0,0.0,0.0,5655336.06,868502.48,0.0,33878647.53,0.0,0.0,0.0,0.0,3502786.24,2375480680.1799994,119881028.0,2495361708.18
07/05/2024,349791787.97,860318514.03,1210110301.9999998,0.0,0.0,0.0,0.0,5854285.17,899055.5299999999,0.0,14783028.56,14501300.73,24108468.639999997,94259182.5648,0.0,4030055.83,1368545679.0247998,119881028.0,1488426707.0248
08/05/2024,565889215.375,1076415941.435,1642305156.81,0.0,0.0,0.0,0.0,4485590.450000001,688862.0500000002,0.0,19142220.34,123937.11,206045.93,805597.4421,0.0,12468399.72,1680225809.8521,119881028.0,1800106837.8521
09/05/2024,666858232.4649999,1177384958.525,1844243190.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21962258.779999997,0.0,0.0,0.0,0.0,0.0,1866205449.7699997,119881028.0,1986086477.77
10/05/2024,1545427195.4250002,2055953921.4849997,3601381116.91,0.0,0.0,0.0,0.0,15953068.48,2449948.04,0.0,34218660.58,982952.79,1634162.81,6389242.442550002,0.0,8960239.49,3671969391.5425496,119881028.0,3791850419.5425496
11/05/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12/05/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13/05/2024,5885415089.005001,2216476964.5649986,8101892053.570001,0.0,0.0,0.0,0.0,12987559.969999999,1994528.33,0.0,74290881.61,0.0,0.0,0.0,0.0,4805334.8,8195970358.280002,119881028.0,8315851386.280001
14/05/2024,6346281111.299998,510526726.0600014,6856807837.36,0.0,0.0,0.0,0.0,26758239.790000003,4109322.1199999996,0.0,52289921.11,31424.389999999996,52243.18,204260.1363,0.0,5430174.98,6945683423.066299,119881028.0,7065564451.066299
15/05/2024,11051131717.599998,510526726.0600014,11561658443.66,0.0,0.0,0.0,0.0,165047369.56999996,25346689.89,0.0,61290623.23,5610315.83,9327171.809999999,36467334.505799994,0.0,8413647.78,11873161596.2758,119881028.0,11993042624.275803
16/05/2024,40289849632.92,510526726.0600014,40800376358.98,0.0,0.0,0.0,0.0,9366903.73,1438496.1400000001,0.0,21010321.339999996,15591419.17,25920794.77,101345007.12435001,0.0,5124508.25,40980173809.50436,119881028.0,41100054837.50435
17/05/2024,29968581739.21,510526726.0600014,30479108465.27,0.0,0.0,0.0,0.0,7967753.58,1223625.5599999998,0.0,27642262.46,608262.05,1011238.01,3953733.8544,0.0,4858136.790000001,30526373477.5744,119881028.0,30646254505.5744
18/05/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/05/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/05/2024,10652824626.439999,510526726.0600014,11163351352.5,0.0,0.0,0.0,0.0,10357713.8,1590657.04,0.0,22951637.13,0.0,0.0,0.0,0.0,5256121.5,11203507481.97,119881028.0,11323388509.97
21/05/2024,2627774998.009999,510526726.0600014,3138301724.07,0.0,0.0,0.0,0.0,5562486.55,854243.3700000001,0.0,18219341.1,1186222.09,1972098.8200000003,7710503.1102,0.0,6724855.65,3180531474.7601995,119881028.0,3300412502.7602
22/05/2024,4935399437.999999,510526726.0600014,5445926164.06,0.0,0.0,0.0,0.0,93456937.00000001,14352388.69,0.0,24658429.69,19428306.42,32299634.690000005,126284966.8641,0.0,19197801.75,5775604629.164101,119881028.0,5895485657.164101
23/05/2024,16865073783.349998,510526726.0600014,17375600509.41,0.0,0.0,0.0,0.0,41264813.77,6337128.789999999,0.0,211736939.54,1308567.44,2175498.43,8505754.017750002,0.0,58176688.0,17705105899.397755,119881028.0,17824986927.397755
24/05/2024,7828390745.499999,510526726.0600014,8338917471.56,0.0,0.0,0.0,0.0,9346415.53,1435349.7199999997,0.0,99171211.68,78078517.34,129805837.55999999,507514281.51105,0.0,3824751.51,9168093836.411049,119881028.0,9287974864.411049
25/05/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/05/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/05/2024,7311493712.649999,510526726.0600014,7822020438.71,0.0,0.0,0.0,0.0,16122689.41,2475997.0999999996,0.0,93439620.17,0.0,0.0,0.0,0.0,3029896.6299999994,7937088642.02,119881028.0,8056969670.02
28/05/2024,3965203611.999999,510526726.0600014,4475730338.059999,0.0,0.0,0.0,0.0,6846004.940000001,1051356.13,0.0,66046592.77,40246894.95,66910618.78000001,261606837.2049,0.0,69729.53,4918508372.364901,119881028.0,5038389400.364901
29/05/2024,632910182.4799986,510526726.0600014,1143436908.54,0.0,0.0,0.0,0.0,5013299.99,769903.58,0.0,11499859.899999999,7418946.8,12334027.799999999,48223526.57595,0.0,7713.400000000001,1228704186.58595,119881028.0,1348585214.58595
30/05/2024,1309668662.6599987,510526726.0600014,1820195388.7200003,0.0,0.0,0.0,0.0,9270870.25,1423748.07,0.0,25865070.73,384494.94,639224.32,2499236.3781,0.0,98872.7,1860376906.1081002,119881028.0,1980257934.1081002
31/05/2024,1525487541.3799987,510526726.0600014,2036014267.44,0.0,0.0,0.0,0.0,11621811.91,1784787.3800000001,0.0,21243208.57,98233.65,163313.83,638523.66105,0.0,1736175.99,2073300322.43105,119881028.0,2193181350.4310503
01/06/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/06/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/06/2024,337408640.2649993,847935366.3250006,1185344006.59,2475000.0,291667.0,450000.0,3216667.0,8595036.56,1319958.79,0.0,15284233.12,6844975.92,11379798.99,44492687.06355,0.0,2342532.71,1278819896.7435498,119881028.0,1398700924.7435498
04/06/2024,242885188.02499926,753411914.0850008,996297102.11,0.0,0.0,0.0,0.0,18340754.43,2816630.26,0.0,12545229.58,4857253.91,8075203.45,31572394.231950004,1499999.92,10092850.59,1086097418.48195,119881028.0,1205978446.48195
05/06/2024,465444454.39499927,975971180.4550006,1441415634.85,0.0,0.0,0.0,0.0,21691642.79,3331233.6,0.0,17986957.33,27210696.04,45237887.59,176870889.99855003,0.0,4206570.09,1737951512.2885501,119881028.0,1857832540.2885501
06/06/2024,531926795.77499926,1042453521.8350006,1574380317.6100001,0.0,0.0,0.0,0.0,24179653.67,3713322.94,0.0,20443503.65,216378.68,359730.39,1406472.2496000002,0.0,3447622.77,1628147001.9596,119881028.0,1748028029.9596
07/06/2024,790175543.9299994,1300702269.9900007,2090877813.9200003,0.0,0.0,0.0,0.0,56812271.3,8724786.26,0.0,26884662.53,80600.32,133998.35,523906.1387999999,0.0,3353991.65,2187392030.4688005,119881028.0,2307273058.4688
08/06/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/06/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/06/2024,673377735.9949992,1183904462.0550008,1857282198.0499997,0.0,0.0,0.0,0.0,103538218.33,15900593.38,0.0,21700199.42,1330311.57,2211648.15,8647092.0063,0.0,3479778.47,2014090039.3762996,119881028.0,2133971067.3762999
11/06/2024,1038863558.9549992,1549390285.0150006,2588253843.97,0.0,0.0,0.0,0.0,85927504.29,13196077.04,0.0,26927526.22,0.0,0.0,0.0,0.0,4792324.65,2719097276.1699996,119881028.0,2838978304.169999
